"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	9671	Suppressed
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	9308	Suppressed
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	8745	Suppressed
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	8800	Suppressed
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	8939	Suppressed
	"Hawaii"	"15"	"40-44 years"	"40-44"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	9104	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	13489	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	13592	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	13597	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	13698	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	13611	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	13448	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	13320	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	13009	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	12652	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	12490	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	12048	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	11809	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	11133	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	10504	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	9860	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	9498	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	9440	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	9461	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	9139	Suppressed
	"Hawaii"	"15"	"45-49 years"	"45-49"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	8973	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	11915	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	12449	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	13218	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	13455	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	13658	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	14255	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	14248	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	14281	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	14317	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	13985	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	13659	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	13490	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	12920	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	12441	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	11815	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	11458	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	10962	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	10659	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	10023	Suppressed
	"Hawaii"	"15"	"50-54 years"	"50-54"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	9536	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	8273	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	8796	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	9402	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	10466	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	11389	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	12278	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	13124	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	13898	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	14098	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	14160	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	14498	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	14445	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	14165	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	14083	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	13592	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	13124	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	12632	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	12504	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	11953	Suppressed
	"Hawaii"	"15"	"55-59 years"	"55-59"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	11430	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	5713	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	5961	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	6359	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	6845	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	7565	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	8313	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	8894	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	9471	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	10536	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	11501	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	12138	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	12866	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	13567	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	13578	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	13512	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	13497	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	13399	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	13663	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	13486	Suppressed
	"Hawaii"	"15"	"60-64 years "	"60-64"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	13094	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	4705	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	4808	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	4879	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	5027	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	5225	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	5615	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	6031	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	6434	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	6957	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	7572	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	8212	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	8602	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	9003	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	9994	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	10907	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	11583	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	12133	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	12831	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	12663	Suppressed
	"Hawaii"	"15"	"65-69 years"	"65-69"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	12719	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	4763	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	4774	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	4769	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	4660	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	4685	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	4632	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	4585	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	4638	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	4703	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	4861	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	5094	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	5331	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	5693	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	6101	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	6863	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	7371	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	7945	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	8390	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	9278	Suppressed
	"Hawaii"	"15"	"70-74 years"	"70-74"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	9976	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	4337	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	4429	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	4332	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	4322	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	4274	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	4251	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	4217	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	Suppressed	4189	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	Suppressed	3998	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	Suppressed	4085	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	4000	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	3934	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	3905	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	3986	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	4212	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	4489	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	Suppressed	4679	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	Suppressed	4972	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	5337	Suppressed
	"Hawaii"	"15"	"75-79 years"	"75-79"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	5796	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	2855	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	2927	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	3135	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	3260	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	3403	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	3536	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	12	3717	Unreliable
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	11	3593	Unreliable
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	11	3545	Unreliable
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	10	3471	Unreliable
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	Suppressed	3456	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	Suppressed	3376	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	Suppressed	3409	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	Suppressed	3358	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	Suppressed	3374	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	Suppressed	3321	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	16	3347	Unreliable
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	12	3313	Unreliable
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	Suppressed	3285	Suppressed
	"Hawaii"	"15"	"80-84 years"	"80-84"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	11	3471	Unreliable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2005"	"2005"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2006"	"2006"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2007"	"2007"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2008"	"2008"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2009"	"2009"	"White"	"2106-3"	"Female"	"F"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2010"	"2010"	"White"	"2106-3"	"Female"	"F"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2011"	"2011"	"White"	"2106-3"	"Female"	"F"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2012"	"2012"	"White"	"2106-3"	"Female"	"F"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2013"	"2013"	"White"	"2106-3"	"Female"	"F"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2014"	"2014"	"White"	"2106-3"	"Female"	"F"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2015"	"2015"	"White"	"2106-3"	"Female"	"F"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2016"	"2016"	"White"	"2106-3"	"Female"	"F"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2017"	"2017"	"White"	"2106-3"	"Female"	"F"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"85-89 years"	"85-89"	"2018"	"2018"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	"1999"	"1999"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	"2000"	"2000"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	"2001"	"2001"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	"2002"	"2002"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	"2003"	"2003"	"White"	"2106-3"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"90-94 years"	"90-94"	"2004"	"2004"	"White"	"2106-3"	"Female"	"F"	10	Not Applicable	Not Applicable
