"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"California"	"06"	"95-99 years"	"95-99"	"2016"	"2016"	"Male"	"M"	4686	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	"2017"	"2017"	"Female"	"F"	10865	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	"2017"	"2017"	"Male"	"M"	5158	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	"2018"	"2018"	"Female"	"F"	10976	Not Applicable	Not Applicable
	"California"	"06"	"95-99 years"	"95-99"	"2018"	"2018"	"Male"	"M"	5323	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"1999"	"1999"	"Female"	"F"	1425	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"1999"	"1999"	"Male"	"M"	287	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2000"	"2000"	"Female"	"F"	1410	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2000"	"2000"	"Male"	"M"	312	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2001"	"2001"	"Female"	"F"	1544	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2001"	"2001"	"Male"	"M"	331	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2002"	"2002"	"Female"	"F"	1468	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2002"	"2002"	"Male"	"M"	328	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2003"	"2003"	"Female"	"F"	1558	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2003"	"2003"	"Male"	"M"	361	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2004"	"2004"	"Female"	"F"	1535	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2004"	"2004"	"Male"	"M"	383	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2005"	"2005"	"Female"	"F"	1620	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2005"	"2005"	"Male"	"M"	333	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2006"	"2006"	"Female"	"F"	1632	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2006"	"2006"	"Male"	"M"	356	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2007"	"2007"	"Female"	"F"	1638	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2007"	"2007"	"Male"	"M"	370	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2008"	"2008"	"Female"	"F"	1690	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2008"	"2008"	"Male"	"M"	349	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2009"	"2009"	"Female"	"F"	1684	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2009"	"2009"	"Male"	"M"	422	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2010"	"2010"	"Female"	"F"	1728	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2010"	"2010"	"Male"	"M"	456	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2011"	"2011"	"Female"	"F"	1961	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2011"	"2011"	"Male"	"M"	456	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2012"	"2012"	"Female"	"F"	1994	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2012"	"2012"	"Male"	"M"	522	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2013"	"2013"	"Female"	"F"	2116	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2013"	"2013"	"Male"	"M"	570	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2014"	"2014"	"Female"	"F"	2287	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2014"	"2014"	"Male"	"M"	601	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2015"	"2015"	"Female"	"F"	2482	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2015"	"2015"	"Male"	"M"	714	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2016"	"2016"	"Female"	"F"	2439	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2016"	"2016"	"Male"	"M"	717	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2017"	"2017"	"Female"	"F"	2638	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2017"	"2017"	"Male"	"M"	788	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2018"	"2018"	"Female"	"F"	2760	Not Applicable	Not Applicable
	"California"	"06"	"100+ years"	"100+"	"2018"	"2018"	"Male"	"M"	831	Not Applicable	Not Applicable
	"Colorado"	"08"	"35-39 years"	"35-39"	"1999"	"1999"	"Female"	"F"	190	183302	103.65
	"Colorado"	"08"	"35-39 years"	"35-39"	"1999"	"1999"	"Male"	"M"	348	188555	184.56
	"Colorado"	"08"	"35-39 years"	"35-39"	"2000"	"2000"	"Female"	"F"	166	180380	92.03
	"Colorado"	"08"	"35-39 years"	"35-39"	"2000"	"2000"	"Male"	"M"	345	185712	185.77
	"Colorado"	"08"	"35-39 years"	"35-39"	"2001"	"2001"	"Female"	"F"	189	176104	107.32
	"Colorado"	"08"	"35-39 years"	"35-39"	"2001"	"2001"	"Male"	"M"	354	182947	193.50
	"Colorado"	"08"	"35-39 years"	"35-39"	"2002"	"2002"	"Female"	"F"	184	170878	107.68
	"Colorado"	"08"	"35-39 years"	"35-39"	"2002"	"2002"	"Male"	"M"	325	177985	182.60
	"Colorado"	"08"	"35-39 years"	"35-39"	"2003"	"2003"	"Female"	"F"	170	165613	102.65
	"Colorado"	"08"	"35-39 years"	"35-39"	"2003"	"2003"	"Male"	"M"	333	173084	192.39
	"Colorado"	"08"	"35-39 years"	"35-39"	"2004"	"2004"	"Female"	"F"	153	163074	93.82
	"Colorado"	"08"	"35-39 years"	"35-39"	"2004"	"2004"	"Male"	"M"	303	171972	176.19
	"Colorado"	"08"	"35-39 years"	"35-39"	"2005"	"2005"	"Female"	"F"	134	164887	81.27
	"Colorado"	"08"	"35-39 years"	"35-39"	"2005"	"2005"	"Male"	"M"	329	173791	189.31
	"Colorado"	"08"	"35-39 years"	"35-39"	"2006"	"2006"	"Female"	"F"	158	168682	93.67
	"Colorado"	"08"	"35-39 years"	"35-39"	"2006"	"2006"	"Male"	"M"	255	179557	142.02
	"Colorado"	"08"	"35-39 years"	"35-39"	"2007"	"2007"	"Female"	"F"	159	172512	92.17
	"Colorado"	"08"	"35-39 years"	"35-39"	"2007"	"2007"	"Male"	"M"	300	183436	163.54
	"Colorado"	"08"	"35-39 years"	"35-39"	"2008"	"2008"	"Female"	"F"	161	174073	92.49
	"Colorado"	"08"	"35-39 years"	"35-39"	"2008"	"2008"	"Male"	"M"	308	184936	166.54
	"Colorado"	"08"	"35-39 years"	"35-39"	"2009"	"2009"	"Female"	"F"	167	173178	96.43
	"Colorado"	"08"	"35-39 years"	"35-39"	"2009"	"2009"	"Male"	"M"	317	184263	172.04
	"Colorado"	"08"	"35-39 years"	"35-39"	"2010"	"2010"	"Female"	"F"	137	171255	80.00
	"Colorado"	"08"	"35-39 years"	"35-39"	"2010"	"2010"	"Male"	"M"	274	182350	150.26
	"Colorado"	"08"	"35-39 years"	"35-39"	"2011"	"2011"	"Female"	"F"	149	167595	88.90
	"Colorado"	"08"	"35-39 years"	"35-39"	"2011"	"2011"	"Male"	"M"	282	178373	158.10
	"Colorado"	"08"	"35-39 years"	"35-39"	"2012"	"2012"	"Female"	"F"	153	168180	90.97
	"Colorado"	"08"	"35-39 years"	"35-39"	"2012"	"2012"	"Male"	"M"	288	178123	161.69
	"Colorado"	"08"	"35-39 years"	"35-39"	"2013"	"2013"	"Female"	"F"	150	170993	87.72
	"Colorado"	"08"	"35-39 years"	"35-39"	"2013"	"2013"	"Male"	"M"	283	181134	156.24
	"Colorado"	"08"	"35-39 years"	"35-39"	"2014"	"2014"	"Female"	"F"	159	175877	90.40
	"Colorado"	"08"	"35-39 years"	"35-39"	"2014"	"2014"	"Male"	"M"	328	185248	177.06
	"Colorado"	"08"	"35-39 years"	"35-39"	"2015"	"2015"	"Female"	"F"	165	182091	90.61
	"Colorado"	"08"	"35-39 years"	"35-39"	"2015"	"2015"	"Male"	"M"	301	191592	157.10
	"Colorado"	"08"	"35-39 years"	"35-39"	"2016"	"2016"	"Female"	"F"	190	188310	100.90
	"Colorado"	"08"	"35-39 years"	"35-39"	"2016"	"2016"	"Male"	"M"	369	197922	186.44
	"Colorado"	"08"	"35-39 years"	"35-39"	"2017"	"2017"	"Female"	"F"	204	195146	104.54
	"Colorado"	"08"	"35-39 years"	"35-39"	"2017"	"2017"	"Male"	"M"	365	206227	176.99
	"Colorado"	"08"	"35-39 years"	"35-39"	"2018"	"2018"	"Female"	"F"	184	201221	91.44
	"Colorado"	"08"	"35-39 years"	"35-39"	"2018"	"2018"	"Male"	"M"	454	213837	212.31
	"Colorado"	"08"	"40-44 years"	"40-44"	"1999"	"1999"	"Female"	"F"	244	182388	133.78
	"Colorado"	"08"	"40-44 years"	"40-44"	"1999"	"1999"	"Male"	"M"	488	184718	264.19
	"Colorado"	"08"	"40-44 years"	"40-44"	"2000"	"2000"	"Female"	"F"	270	184097	146.66
	"Colorado"	"08"	"40-44 years"	"40-44"	"2000"	"2000"	"Male"	"M"	498	186634	266.83
	"Colorado"	"08"	"40-44 years"	"40-44"	"2001"	"2001"	"Female"	"F"	291	188184	154.64
	"Colorado"	"08"	"40-44 years"	"40-44"	"2001"	"2001"	"Male"	"M"	528	190740	276.82
	"Colorado"	"08"	"40-44 years"	"40-44"	"2002"	"2002"	"Female"	"F"	280	188735	148.36
	"Colorado"	"08"	"40-44 years"	"40-44"	"2002"	"2002"	"Male"	"M"	519	190505	272.43
	"Colorado"	"08"	"40-44 years"	"40-44"	"2003"	"2003"	"Female"	"F"	295	188128	156.81
	"Colorado"	"08"	"40-44 years"	"40-44"	"2003"	"2003"	"Male"	"M"	523	187994	278.20
	"Colorado"	"08"	"40-44 years"	"40-44"	"2004"	"2004"	"Female"	"F"	273	186278	146.56
	"Colorado"	"08"	"40-44 years"	"40-44"	"2004"	"2004"	"Male"	"M"	468	186829	250.50
	"Colorado"	"08"	"40-44 years"	"40-44"	"2005"	"2005"	"Female"	"F"	241	183478	131.35
	"Colorado"	"08"	"40-44 years"	"40-44"	"2005"	"2005"	"Male"	"M"	462	183190	252.20
	"Colorado"	"08"	"40-44 years"	"40-44"	"2006"	"2006"	"Female"	"F"	259	178746	144.90
	"Colorado"	"08"	"40-44 years"	"40-44"	"2006"	"2006"	"Male"	"M"	461	180052	256.04
	"Colorado"	"08"	"40-44 years"	"40-44"	"2007"	"2007"	"Female"	"F"	257	174065	147.65
	"Colorado"	"08"	"40-44 years"	"40-44"	"2007"	"2007"	"Male"	"M"	441	176401	250.00
	"Colorado"	"08"	"40-44 years"	"40-44"	"2008"	"2008"	"Female"	"F"	257	170563	150.68
	"Colorado"	"08"	"40-44 years"	"40-44"	"2008"	"2008"	"Male"	"M"	394	174038	226.39
	"Colorado"	"08"	"40-44 years"	"40-44"	"2009"	"2009"	"Female"	"F"	263	169243	155.40
	"Colorado"	"08"	"40-44 years"	"40-44"	"2009"	"2009"	"Male"	"M"	404	173710	232.57
	"Colorado"	"08"	"40-44 years"	"40-44"	"2010"	"2010"	"Female"	"F"	230	170281	135.07
	"Colorado"	"08"	"40-44 years"	"40-44"	"2010"	"2010"	"Male"	"M"	387	175758	220.19
	"Colorado"	"08"	"40-44 years"	"40-44"	"2011"	"2011"	"Female"	"F"	242	173886	139.17
	"Colorado"	"08"	"40-44 years"	"40-44"	"2011"	"2011"	"Male"	"M"	414	181261	228.40
	"Colorado"	"08"	"40-44 years"	"40-44"	"2012"	"2012"	"Female"	"F"	234	176292	132.73
	"Colorado"	"08"	"40-44 years"	"40-44"	"2012"	"2012"	"Male"	"M"	417	184751	225.71
	"Colorado"	"08"	"40-44 years"	"40-44"	"2013"	"2013"	"Female"	"F"	228	176682	129.05
	"Colorado"	"08"	"40-44 years"	"40-44"	"2013"	"2013"	"Male"	"M"	381	185982	204.86
	"Colorado"	"08"	"40-44 years"	"40-44"	"2014"	"2014"	"Female"	"F"	251	175845	142.74
	"Colorado"	"08"	"40-44 years"	"40-44"	"2014"	"2014"	"Male"	"M"	438	185583	236.01
	"Colorado"	"08"	"40-44 years"	"40-44"	"2015"	"2015"	"Female"	"F"	254	174723	145.37
	"Colorado"	"08"	"40-44 years"	"40-44"	"2015"	"2015"	"Male"	"M"	383	185140	206.87
	"Colorado"	"08"	"40-44 years"	"40-44"	"2016"	"2016"	"Female"	"F"	239	172870	138.25
	"Colorado"	"08"	"40-44 years"	"40-44"	"2016"	"2016"	"Male"	"M"	455	182974	248.67
	"Colorado"	"08"	"40-44 years"	"40-44"	"2017"	"2017"	"Female"	"F"	227	173871	130.56
	"Colorado"	"08"	"40-44 years"	"40-44"	"2017"	"2017"	"Male"	"M"	426	184530	230.86
	"Colorado"	"08"	"40-44 years"	"40-44"	"2018"	"2018"	"Female"	"F"	244	177607	137.38
	"Colorado"	"08"	"40-44 years"	"40-44"	"2018"	"2018"	"Male"	"M"	448	187414	239.04
	"Colorado"	"08"	"45-49 years"	"45-49"	"1999"	"1999"	"Female"	"F"	331	163353	202.63
	"Colorado"	"08"	"45-49 years"	"45-49"	"1999"	"1999"	"Male"	"M"	574	163872	350.27
	"Colorado"	"08"	"45-49 years"	"45-49"	"2000"	"2000"	"Female"	"F"	349	166956	209.04
	"Colorado"	"08"	"45-49 years"	"45-49"	"2000"	"2000"	"Male"	"M"	598	167899	356.17
	"Colorado"	"08"	"45-49 years"	"45-49"	"2001"	"2001"	"Female"	"F"	347	173361	200.16
	"Colorado"	"08"	"45-49 years"	"45-49"	"2001"	"2001"	"Male"	"M"	639	173483	368.34
	"Colorado"	"08"	"45-49 years"	"45-49"	"2002"	"2002"	"Female"	"F"	409	177734	230.12
	"Colorado"	"08"	"45-49 years"	"45-49"	"2002"	"2002"	"Male"	"M"	694	177701	390.54
	"Colorado"	"08"	"45-49 years"	"45-49"	"2003"	"2003"	"Female"	"F"	386	180258	214.14
	"Colorado"	"08"	"45-49 years"	"45-49"	"2003"	"2003"	"Male"	"M"	668	180318	370.46
	"Colorado"	"08"	"45-49 years"	"45-49"	"2004"	"2004"	"Female"	"F"	399	181573	219.75
	"Colorado"	"08"	"45-49 years"	"45-49"	"2004"	"2004"	"Male"	"M"	675	181738	371.41
	"Colorado"	"08"	"45-49 years"	"45-49"	"2005"	"2005"	"Female"	"F"	404	184849	218.56
	"Colorado"	"08"	"45-49 years"	"45-49"	"2005"	"2005"	"Male"	"M"	717	184545	388.52
	"Colorado"	"08"	"45-49 years"	"45-49"	"2006"	"2006"	"Female"	"F"	391	187589	208.43
	"Colorado"	"08"	"45-49 years"	"45-49"	"2006"	"2006"	"Male"	"M"	662	186936	354.13
	"Colorado"	"08"	"45-49 years"	"45-49"	"2007"	"2007"	"Female"	"F"	397	188775	210.30
	"Colorado"	"08"	"45-49 years"	"45-49"	"2007"	"2007"	"Male"	"M"	669	187722	356.38
	"Colorado"	"08"	"45-49 years"	"45-49"	"2008"	"2008"	"Female"	"F"	450	189244	237.79
	"Colorado"	"08"	"45-49 years"	"45-49"	"2008"	"2008"	"Male"	"M"	706	187603	376.33
	"Colorado"	"08"	"45-49 years"	"45-49"	"2009"	"2009"	"Female"	"F"	443	188881	234.54
	"Colorado"	"08"	"45-49 years"	"45-49"	"2009"	"2009"	"Male"	"M"	659	187440	351.58
	"Colorado"	"08"	"45-49 years"	"45-49"	"2010"	"2010"	"Female"	"F"	404	186487	216.64
	"Colorado"	"08"	"45-49 years"	"45-49"	"2010"	"2010"	"Male"	"M"	621	185148	335.41
	"Colorado"	"08"	"45-49 years"	"45-49"	"2011"	"2011"	"Female"	"F"	399	179791	221.92
	"Colorado"	"08"	"45-49 years"	"45-49"	"2011"	"2011"	"Male"	"M"	629	179604	350.21
	"Colorado"	"08"	"45-49 years"	"45-49"	"2012"	"2012"	"Female"	"F"	351	174729	200.88
	"Colorado"	"08"	"45-49 years"	"45-49"	"2012"	"2012"	"Male"	"M"	597	175498	340.17
	"Colorado"	"08"	"45-49 years"	"45-49"	"2013"	"2013"	"Female"	"F"	359	170734	210.27
	"Colorado"	"08"	"45-49 years"	"45-49"	"2013"	"2013"	"Male"	"M"	615	172889	355.72
	"Colorado"	"08"	"45-49 years"	"45-49"	"2014"	"2014"	"Female"	"F"	319	169784	187.89
	"Colorado"	"08"	"45-49 years"	"45-49"	"2014"	"2014"	"Male"	"M"	580	173009	335.24
	"Colorado"	"08"	"45-49 years"	"45-49"	"2015"	"2015"	"Female"	"F"	330	172403	191.41
	"Colorado"	"08"	"45-49 years"	"45-49"	"2015"	"2015"	"Male"	"M"	537	176451	304.33
	"Colorado"	"08"	"45-49 years"	"45-49"	"2016"	"2016"	"Female"	"F"	382	176662	216.23
	"Colorado"	"08"	"45-49 years"	"45-49"	"2016"	"2016"	"Male"	"M"	625	183310	340.95
	"Colorado"	"08"	"45-49 years"	"45-49"	"2017"	"2017"	"Female"	"F"	381	179379	212.40
	"Colorado"	"08"	"45-49 years"	"45-49"	"2017"	"2017"	"Male"	"M"	617	187007	329.93
	"Colorado"	"08"	"45-49 years"	"45-49"	"2018"	"2018"	"Female"	"F"	360	179672	200.37
	"Colorado"	"08"	"45-49 years"	"45-49"	"2018"	"2018"	"Male"	"M"	602	187909	320.37
	"Colorado"	"08"	"50-54 years"	"50-54"	"1999"	"1999"	"Female"	"F"	384	132318	290.21
	"Colorado"	"08"	"50-54 years"	"50-54"	"1999"	"1999"	"Male"	"M"	611	133516	457.62
	"Colorado"	"08"	"50-54 years"	"50-54"	"2000"	"2000"	"Female"	"F"	435	138818	313.36
	"Colorado"	"08"	"50-54 years"	"50-54"	"2000"	"2000"	"Male"	"M"	686	140452	488.42
	"Colorado"	"08"	"50-54 years"	"50-54"	"2001"	"2001"	"Female"	"F"	475	150367	315.89
	"Colorado"	"08"	"50-54 years"	"50-54"	"2001"	"2001"	"Male"	"M"	724	152062	476.12
	"Colorado"	"08"	"50-54 years"	"50-54"	"2002"	"2002"	"Female"	"F"	462	152466	303.02
	"Colorado"	"08"	"50-54 years"	"50-54"	"2002"	"2002"	"Male"	"M"	803	153860	521.90
	"Colorado"	"08"	"50-54 years"	"50-54"	"2003"	"2003"	"Female"	"F"	486	157745	308.09
	"Colorado"	"08"	"50-54 years"	"50-54"	"2003"	"2003"	"Male"	"M"	844	157603	535.52
	"Colorado"	"08"	"50-54 years"	"50-54"	"2004"	"2004"	"Female"	"F"	504	162414	310.32
	"Colorado"	"08"	"50-54 years"	"50-54"	"2004"	"2004"	"Male"	"M"	806	161728	498.37
	"Colorado"	"08"	"50-54 years"	"50-54"	"2005"	"2005"	"Female"	"F"	522	167016	312.54
	"Colorado"	"08"	"50-54 years"	"50-54"	"2005"	"2005"	"Male"	"M"	896	166208	539.08
	"Colorado"	"08"	"50-54 years"	"50-54"	"2006"	"2006"	"Female"	"F"	548	172258	318.13
	"Colorado"	"08"	"50-54 years"	"50-54"	"2006"	"2006"	"Male"	"M"	874	170180	513.57
	"Colorado"	"08"	"50-54 years"	"50-54"	"2007"	"2007"	"Female"	"F"	548	177408	308.89
	"Colorado"	"08"	"50-54 years"	"50-54"	"2007"	"2007"	"Male"	"M"	974	174986	556.62
	"Colorado"	"08"	"50-54 years"	"50-54"	"2008"	"2008"	"Female"	"F"	572	181146	315.77
	"Colorado"	"08"	"50-54 years"	"50-54"	"2008"	"2008"	"Male"	"M"	915	178910	511.43
	"Colorado"	"08"	"50-54 years"	"50-54"	"2009"	"2009"	"Female"	"F"	601	184241	326.20
	"Colorado"	"08"	"50-54 years"	"50-54"	"2009"	"2009"	"Male"	"M"	950	181872	522.35
	"Colorado"	"08"	"50-54 years"	"50-54"	"2010"	"2010"	"Female"	"F"	555	186820	297.08
	"Colorado"	"08"	"50-54 years"	"50-54"	"2010"	"2010"	"Male"	"M"	868	184243	471.12
	"Colorado"	"08"	"50-54 years"	"50-54"	"2011"	"2011"	"Female"	"F"	586	189136	309.83
	"Colorado"	"08"	"50-54 years"	"50-54"	"2011"	"2011"	"Male"	"M"	961	185851	517.08
	"Colorado"	"08"	"50-54 years"	"50-54"	"2012"	"2012"	"Female"	"F"	576	189445	304.05
	"Colorado"	"08"	"50-54 years"	"50-54"	"2012"	"2012"	"Male"	"M"	911	185747	490.45
	"Colorado"	"08"	"50-54 years"	"50-54"	"2013"	"2013"	"Female"	"F"	567	188952	300.08
	"Colorado"	"08"	"50-54 years"	"50-54"	"2013"	"2013"	"Male"	"M"	905	184540	490.41
	"Colorado"	"08"	"50-54 years"	"50-54"	"2014"	"2014"	"Female"	"F"	594	187866	316.18
	"Colorado"	"08"	"50-54 years"	"50-54"	"2014"	"2014"	"Male"	"M"	902	183656	491.14
	"Colorado"	"08"	"50-54 years"	"50-54"	"2015"	"2015"	"Female"	"F"	611	184590	331.00
	"Colorado"	"08"	"50-54 years"	"50-54"	"2015"	"2015"	"Male"	"M"	897	180920	495.80
	"Colorado"	"08"	"50-54 years"	"50-54"	"2016"	"2016"	"Female"	"F"	528	180190	293.02
	"Colorado"	"08"	"50-54 years"	"50-54"	"2016"	"2016"	"Male"	"M"	906	177561	510.25
	"Colorado"	"08"	"50-54 years"	"50-54"	"2017"	"2017"	"Female"	"F"	540	174866	308.81
	"Colorado"	"08"	"50-54 years"	"50-54"	"2017"	"2017"	"Male"	"M"	840	173881	483.09
	"Colorado"	"08"	"50-54 years"	"50-54"	"2018"	"2018"	"Female"	"F"	525	171174	306.71
	"Colorado"	"08"	"50-54 years"	"50-54"	"2018"	"2018"	"Male"	"M"	822	171416	479.54
	"Colorado"	"08"	"55-59 years"	"55-59"	"1999"	"1999"	"Female"	"F"	490	94498	518.53
	"Colorado"	"08"	"55-59 years"	"55-59"	"1999"	"1999"	"Male"	"M"	703	92341	761.31
	"Colorado"	"08"	"55-59 years"	"55-59"	"2000"	"2000"	"Female"	"F"	490	98377	498.08
	"Colorado"	"08"	"55-59 years"	"55-59"	"2000"	"2000"	"Male"	"M"	672	96345	697.49
	"Colorado"	"08"	"55-59 years"	"55-59"	"2001"	"2001"	"Female"	"F"	509	103862	490.07
	"Colorado"	"08"	"55-59 years"	"55-59"	"2001"	"2001"	"Male"	"M"	714	102262	698.21
	"Colorado"	"08"	"55-59 years"	"55-59"	"2002"	"2002"	"Female"	"F"	512	114687	446.43
	"Colorado"	"08"	"55-59 years"	"55-59"	"2002"	"2002"	"Male"	"M"	857	113492	755.12
	"Colorado"	"08"	"55-59 years"	"55-59"	"2003"	"2003"	"Female"	"F"	595	121824	488.41
	"Colorado"	"08"	"55-59 years"	"55-59"	"2003"	"2003"	"Male"	"M"	880	121264	725.69
	"Colorado"	"08"	"55-59 years"	"55-59"	"2004"	"2004"	"Female"	"F"	564	129320	436.13
	"Colorado"	"08"	"55-59 years"	"55-59"	"2004"	"2004"	"Male"	"M"	912	128771	708.23
	"Colorado"	"08"	"55-59 years"	"55-59"	"2005"	"2005"	"Female"	"F"	638	138565	460.43
	"Colorado"	"08"	"55-59 years"	"55-59"	"2005"	"2005"	"Male"	"M"	940	137574	683.27
	"Colorado"	"08"	"55-59 years"	"55-59"	"2006"	"2006"	"Female"	"F"	594	148449	400.14
	"Colorado"	"08"	"55-59 years"	"55-59"	"2006"	"2006"	"Male"	"M"	1028	146968	699.47
	"Colorado"	"08"	"55-59 years"	"55-59"	"2007"	"2007"	"Female"	"F"	656	151628	432.64
	"Colorado"	"08"	"55-59 years"	"55-59"	"2007"	"2007"	"Male"	"M"	1069	149289	716.06
	"Colorado"	"08"	"55-59 years"	"55-59"	"2008"	"2008"	"Female"	"F"	669	157540	424.65
	"Colorado"	"08"	"55-59 years"	"55-59"	"2008"	"2008"	"Male"	"M"	1161	153533	756.19
	"Colorado"	"08"	"55-59 years"	"55-59"	"2009"	"2009"	"Female"	"F"	716	163181	438.78
	"Colorado"	"08"	"55-59 years"	"55-59"	"2009"	"2009"	"Male"	"M"	1131	158514	713.50
	"Colorado"	"08"	"55-59 years"	"55-59"	"2010"	"2010"	"Female"	"F"	739	166598	443.58
	"Colorado"	"08"	"55-59 years"	"55-59"	"2010"	"2010"	"Male"	"M"	1183	161766	731.30
	"Colorado"	"08"	"55-59 years"	"55-59"	"2011"	"2011"	"Female"	"F"	749	172356	434.57
	"Colorado"	"08"	"55-59 years"	"55-59"	"2011"	"2011"	"Male"	"M"	1267	166742	759.86
	"Colorado"	"08"	"55-59 years"	"55-59"	"2012"	"2012"	"Female"	"F"	766	177332	431.96
	"Colorado"	"08"	"55-59 years"	"55-59"	"2012"	"2012"	"Male"	"M"	1301	171300	759.49
	"Colorado"	"08"	"55-59 years"	"55-59"	"2013"	"2013"	"Female"	"F"	808	180114	448.60
	"Colorado"	"08"	"55-59 years"	"55-59"	"2013"	"2013"	"Male"	"M"	1262	173726	726.43
	"Colorado"	"08"	"55-59 years"	"55-59"	"2014"	"2014"	"Female"	"F"	821	182423	450.05
	"Colorado"	"08"	"55-59 years"	"55-59"	"2014"	"2014"	"Male"	"M"	1303	176076	740.02
	"Colorado"	"08"	"55-59 years"	"55-59"	"2015"	"2015"	"Female"	"F"	809	185528	436.05
	"Colorado"	"08"	"55-59 years"	"55-59"	"2015"	"2015"	"Male"	"M"	1315	179149	734.03
	"Colorado"	"08"	"55-59 years"	"55-59"	"2016"	"2016"	"Female"	"F"	790	188031	420.14
	"Colorado"	"08"	"55-59 years"	"55-59"	"2016"	"2016"	"Male"	"M"	1420	181196	783.68
	"Colorado"	"08"	"55-59 years"	"55-59"	"2017"	"2017"	"Female"	"F"	844	187796	449.42
	"Colorado"	"08"	"55-59 years"	"55-59"	"2017"	"2017"	"Male"	"M"	1371	180953	757.66
	"Colorado"	"08"	"55-59 years"	"55-59"	"2018"	"2018"	"Female"	"F"	807	187435	430.55
	"Colorado"	"08"	"55-59 years"	"55-59"	"2018"	"2018"	"Male"	"M"	1385	179841	770.12
	"Colorado"	"08"	"60-64 years "	"60-64"	"1999"	"1999"	"Female"	"F"	606	72748	833.01
	"Colorado"	"08"	"60-64 years "	"60-64"	"1999"	"1999"	"Male"	"M"	863	69459	1242.46
	"Colorado"	"08"	"60-64 years "	"60-64"	"2000"	"2000"	"Female"	"F"	626	73846	847.71
	"Colorado"	"08"	"60-64 years "	"60-64"	"2000"	"2000"	"Male"	"M"	878	70739	1241.18
	"Colorado"	"08"	"60-64 years "	"60-64"	"2001"	"2001"	"Female"	"F"	642	77508	828.30
