"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"California"	"06"	"35-39 years"	"35-39"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	636915	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	607925	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	583340	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	568489	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	557541	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	539150	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	517603	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	494733	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	474176	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	448874	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	445539	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	449590	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	455992	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	468134	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	479749	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	490770	Suppressed
	"California"	"06"	"35-39 years"	"35-39"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	499971	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	721199	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	723976	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	724930	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	716178	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	703555	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	690205	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	663099	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	628720	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	595072	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	567220	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	543732	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	535383	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	530415	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	519775	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	503344	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	483880	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	462289	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	442639	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	437920	Suppressed
	"California"	"06"	"40-44 years"	"40-44"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	437831	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	655996	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	665957	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	676097	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	686579	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	693413	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	691474	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	691141	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	686778	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	674715	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	660725	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	648619	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	631405	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	597500	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	572760	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	548494	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	530567	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	522968	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	518262	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	505471	Suppressed
	"California"	"06"	"45-49 years"	"45-49"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	487237	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	592783	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	610848	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	636779	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	623243	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	626545	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	632661	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	636838	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	641397	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	649439	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	655301	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	654995	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	Suppressed	658112	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	Suppressed	656793	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	Suppressed	648786	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	Suppressed	637565	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	Suppressed	625617	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	Suppressed	604522	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	575926	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	551175	Suppressed
	"California"	"06"	"50-54 years"	"50-54"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	525054	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	Suppressed	443186	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	457968	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	475637	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	Suppressed	520155	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	Suppressed	538930	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	Suppressed	557852	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	Suppressed	577409	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	Suppressed	593635	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	Suppressed	578187	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	Suppressed	583062	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	Suppressed	592266	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	11	598796	Unreliable
	"California"	"06"	"55-59 years"	"55-59"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	10	607751	Unreliable
	"California"	"06"	"55-59 years"	"55-59"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	10	618558	Unreliable
	"California"	"06"	"55-59 years"	"55-59"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	10	623741	Unreliable
	"California"	"06"	"55-59 years"	"55-59"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	12	624304	Unreliable
	"California"	"06"	"55-59 years"	"55-59"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	12	624700	Unreliable
	"California"	"06"	"55-59 years"	"55-59"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	Suppressed	622476	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	Suppressed	612682	Suppressed
	"California"	"06"	"55-59 years"	"55-59"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	Suppressed	598217	Suppressed
	"California"	"06"	"60-64 years "	"60-64"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	13	344592	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	Suppressed	348722	Suppressed
	"California"	"06"	"60-64 years "	"60-64"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	Suppressed	359148	Suppressed
	"California"	"06"	"60-64 years "	"60-64"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	12	372142	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	14	393214	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	10	407648	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	16	420218	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	14	431393	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	16	472301	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	20	489372	4.09
	"California"	"06"	"60-64 years "	"60-64"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	14	511175	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	15	529164	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	22	550846	3.99
	"California"	"06"	"60-64 years "	"60-64"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	21	540582	3.88
	"California"	"06"	"60-64 years "	"60-64"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	24	543430	4.42
	"California"	"06"	"60-64 years "	"60-64"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	18	550461	Unreliable
	"California"	"06"	"60-64 years "	"60-64"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	24	558030	4.30
	"California"	"06"	"60-64 years "	"60-64"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	34	563107	6.04
	"California"	"06"	"60-64 years "	"60-64"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	35	570222	6.14
	"California"	"06"	"60-64 years "	"60-64"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	36	570500	6.31
	"California"	"06"	"65-69 years"	"65-69"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	43	306327	14.04
	"California"	"06"	"65-69 years"	"65-69"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	27	301977	8.94
	"California"	"06"	"65-69 years"	"65-69"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	22	298846	7.36
	"California"	"06"	"65-69 years"	"65-69"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	21	298690	7.03
	"California"	"06"	"65-69 years"	"65-69"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	33	304162	10.85
	"California"	"06"	"65-69 years"	"65-69"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	33	308931	10.68
	"California"	"06"	"65-69 years"	"65-69"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	31	312507	9.92
	"California"	"06"	"65-69 years"	"65-69"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	38	317002	11.99
	"California"	"06"	"65-69 years"	"65-69"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	42	328698	12.78
	"California"	"06"	"65-69 years"	"65-69"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	41	349348	11.74
	"California"	"06"	"65-69 years"	"65-69"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	40	365588	10.94
	"California"	"06"	"65-69 years"	"65-69"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	36	377734	9.53
	"California"	"06"	"65-69 years"	"65-69"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	55	393945	13.96
	"California"	"06"	"65-69 years"	"65-69"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	56	432793	12.94
	"California"	"06"	"65-69 years"	"65-69"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	55	452137	12.16
	"California"	"06"	"65-69 years"	"65-69"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	56	468939	11.94
	"California"	"06"	"65-69 years"	"65-69"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	60	484895	12.37
	"California"	"06"	"65-69 years"	"65-69"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	65	498646	13.04
	"California"	"06"	"65-69 years"	"65-69"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	80	485737	16.47
	"California"	"06"	"65-69 years"	"65-69"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	87	485618	17.92
	"California"	"06"	"70-74 years"	"70-74"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	80	279317	28.64
	"California"	"06"	"70-74 years"	"70-74"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	70	276449	25.32
	"California"	"06"	"70-74 years"	"70-74"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	84	275291	30.51
	"California"	"06"	"70-74 years"	"70-74"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	82	272558	30.09
	"California"	"06"	"70-74 years"	"70-74"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	91	268898	33.84
	"California"	"06"	"70-74 years"	"70-74"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	97	264446	36.68
	"California"	"06"	"70-74 years"	"70-74"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	92	260696	35.29
	"California"	"06"	"70-74 years"	"70-74"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	88	255971	34.38
	"California"	"06"	"70-74 years"	"70-74"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	83	255826	32.44
	"California"	"06"	"70-74 years"	"70-74"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	98	260955	37.55
	"California"	"06"	"70-74 years"	"70-74"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	107	267167	40.05
	"California"	"06"	"70-74 years"	"70-74"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	116	270600	42.87
	"California"	"06"	"70-74 years"	"70-74"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	109	280128	38.91
	"California"	"06"	"70-74 years"	"70-74"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	114	292079	39.03
	"California"	"06"	"70-74 years"	"70-74"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	134	312841	42.83
	"California"	"06"	"70-74 years"	"70-74"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	154	326615	47.15
	"California"	"06"	"70-74 years"	"70-74"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	152	341360	44.53
	"California"	"06"	"70-74 years"	"70-74"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	144	352447	40.86
	"California"	"06"	"70-74 years"	"70-74"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	180	382383	47.07
	"California"	"06"	"70-74 years"	"70-74"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	191	395269	48.32
	"California"	"06"	"75-79 years"	"75-79"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	205	240853	85.11
	"California"	"06"	"75-79 years"	"75-79"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	197	241459	81.59
	"California"	"06"	"75-79 years"	"75-79"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	193	237907	81.12
	"California"	"06"	"75-79 years"	"75-79"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	221	233329	94.72
	"California"	"06"	"75-79 years"	"75-79"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	252	230095	109.52
	"California"	"06"	"75-79 years"	"75-79"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	225	224782	100.10
	"California"	"06"	"75-79 years"	"75-79"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	220	223765	98.32
	"California"	"06"	"75-79 years"	"75-79"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	246	221291	111.17
	"California"	"06"	"75-79 years"	"75-79"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	261	219192	119.07
	"California"	"06"	"75-79 years"	"75-79"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	272	217222	125.22
	"California"	"06"	"75-79 years"	"75-79"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	260	215341	120.74
	"California"	"06"	"75-79 years"	"75-79"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	286	214217	133.51
	"California"	"06"	"75-79 years"	"75-79"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	282	213543	132.06
	"California"	"06"	"75-79 years"	"75-79"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	275	215259	127.75
	"California"	"06"	"75-79 years"	"75-79"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	289	220780	130.90
	"California"	"06"	"75-79 years"	"75-79"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	279	227002	122.91
	"California"	"06"	"75-79 years"	"75-79"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	360	232821	154.63
	"California"	"06"	"75-79 years"	"75-79"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	357	239457	149.09
	"California"	"06"	"75-79 years"	"75-79"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	351	247426	141.86
	"California"	"06"	"75-79 years"	"75-79"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	374	262493	142.48
	"California"	"06"	"80-84 years"	"80-84"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	364	150754	241.45
	"California"	"06"	"80-84 years"	"80-84"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	305	152890	199.49
	"California"	"06"	"80-84 years"	"80-84"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	369	161004	229.19
	"California"	"06"	"80-84 years"	"80-84"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	384	167001	229.94
	"California"	"06"	"80-84 years"	"80-84"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	452	169996	265.89
	"California"	"06"	"80-84 years"	"80-84"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	466	172423	270.27
	"California"	"06"	"80-84 years"	"80-84"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	470	173105	271.51
	"California"	"06"	"80-84 years"	"80-84"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	526	169478	310.36
	"California"	"06"	"80-84 years"	"80-84"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	534	167188	319.40
	"California"	"06"	"80-84 years"	"80-84"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	549	165602	331.52
	"California"	"06"	"80-84 years"	"80-84"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	557	163702	340.25
	"California"	"06"	"80-84 years"	"80-84"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	576	164416	350.33
	"California"	"06"	"80-84 years"	"80-84"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	602	166311	361.97
	"California"	"06"	"80-84 years"	"80-84"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	577	166848	345.82
	"California"	"06"	"80-84 years"	"80-84"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	587	166264	353.05
	"California"	"06"	"80-84 years"	"80-84"	"2014"	"2014"	"White"	"2106-3"	"Male"	"M"	597	164899	362.04
	"California"	"06"	"80-84 years"	"80-84"	"2015"	"2015"	"White"	"2106-3"	"Male"	"M"	637	164460	387.33
	"California"	"06"	"80-84 years"	"80-84"	"2016"	"2016"	"White"	"2106-3"	"Male"	"M"	662	164534	402.35
	"California"	"06"	"80-84 years"	"80-84"	"2017"	"2017"	"White"	"2106-3"	"Male"	"M"	707	164888	428.78
	"California"	"06"	"80-84 years"	"80-84"	"2018"	"2018"	"White"	"2106-3"	"Male"	"M"	687	168792	407.01
	"California"	"06"	"85-89 years"	"85-89"	"1999"	"1999"	"White"	"2106-3"	"Male"	"M"	351	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2000"	"2000"	"White"	"2106-3"	"Male"	"M"	345	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2001"	"2001"	"White"	"2106-3"	"Male"	"M"	367	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2002"	"2002"	"White"	"2106-3"	"Male"	"M"	413	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2003"	"2003"	"White"	"2106-3"	"Male"	"M"	523	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2004"	"2004"	"White"	"2106-3"	"Male"	"M"	510	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2005"	"2005"	"White"	"2106-3"	"Male"	"M"	580	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2006"	"2006"	"White"	"2106-3"	"Male"	"M"	648	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2007"	"2007"	"White"	"2106-3"	"Male"	"M"	730	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2008"	"2008"	"White"	"2106-3"	"Male"	"M"	831	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2009"	"2009"	"White"	"2106-3"	"Male"	"M"	826	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2010"	"2010"	"White"	"2106-3"	"Male"	"M"	858	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2011"	"2011"	"White"	"2106-3"	"Male"	"M"	816	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2012"	"2012"	"White"	"2106-3"	"Male"	"M"	921	Not Applicable	Not Applicable
	"California"	"06"	"85-89 years"	"85-89"	"2013"	"2013"	"White"	"2106-3"	"Male"	"M"	788	Not Applicable	Not Applicable
